ENSEMBL	SYMBOL	lower_bound	logFC	upper_bound	pvalue	QE	QEp	SE	tau2	I2	H2	p.adjust.fdr	p.adjust.BY	logFDR	n.studies
ENSG00000139083	ETV6	-0.302936150145426	0.722020748469787	1.746977647085	0.167378222022706	17.3129084177554	0.000174000182677833	0.52294680244124	0.69805920817086	88.4479259536261	8.65645420887769	0.793998156423419	1	0.100180505955858	3
ENSG00000152520	PAN3	-3.84434243103393	-1.58625244708134	0.671837536871242	0.168565959035737	116.59716621295	4.80006428902175e-26	1.15210789675939	3.86675833113468	98.284692445829	58.2985831064748	0.793998156423419	1	0.100180505955858	3
ENSG00000181804	SLC9A9	-1.92645234984034	4.58490804095034	11.096268431741	0.167559348570022	317.557359572894	1.10483016921802e-69	3.32218369426757	32.7907396004749	99.370192521222	158.778679786447	0.793998156423419	1	0.100180505955858	3
ENSG00000146122	DAAM2	-2.72734586624485	6.39771881754426	15.5227835013334	0.169392030024159	1289.43529645156	1.00619693459445e-280	4.65573079697712	64.8443474831612	99.8448933416431	644.717648225779	0.795457004361115	1	0.0993832896482611	3
ENSG00000185737	NRG3	-0.305124784519773	0.715934158257318	1.73699310103441	0.169359550233334	237.468911580916	2.71819768597848e-52	0.520958012918132	0.804928999866753	99.1577844920056	118.734455790458	0.795457004361115	1	0.0993832896482611	3
ENSG00000135241	PNPLA8	-0.634800545907106	1.488409561049	3.61161966800511	0.169450682748637	370.845178712851	2.96478102398686e-81	1.08329036844744	3.4943098716432	99.4606913842209	185.422589356425	0.79545728526815	1	0.0993831362818903	3
ENSG00000143420	ENSA	-1.76967328358636	-0.728996694434317	0.311679894717725	0.169764801237594	36.3490264093571	1.27911385739758e-08	0.530967200091821	0.774956183750059	94.4977893562366	18.1745132046785	0.795556417535925	1	0.0993290165758778	3
ENSG00000119685	TTLL5	-10.1732876738092	-4.1856474914823	1.8019926908446	0.170652950081938	2329.22198804472	0	3.05497459624598	27.9653706387874	99.9141344186915	1164.61099402236	0.797067242252977	1	0.0985050390711728	3
ENSG00000182985	CADM1	-7.3164021635615	-3.00875791574004	1.29888633208142	0.17100709923772	405.476025418015	8.9536437063319e-89	2.19781806288259	14.2230165061674	99.5067525884081	202.738012709007	0.797067242252977	1	0.0985050390711728	3
ENSG00000037637	FBXO42	-0.351635216439742	0.809115438064557	1.96986609256886	0.171870906197224	72.217345673822	2.08066728215555e-16	0.592230604062193	1.00072768854853	97.2305822356955	36.108672836911	0.798521623178041	1	0.0977133191000054	3
ENSG00000102935	ZNF423	-0.95619040895636	2.18595435194117	5.32809911283869	0.17271722457782	321.792811285851	1.3291649217576e-70	1.60316454061522	7.64988726170026	99.3784820760886	160.896405642925	0.799314227695043	1	0.0972824565729053	3
ENSG00000146005	PSD2	-0.729205542490359	1.66385772258653	4.05692098766342	0.172967341604539	24.6849476602988	4.36246265840883e-06	1.22097308111428	3.97115191408138	91.8978965338597	12.3424738301494	0.799869289774164	1	0.0969809772178178	3
ENSG00000198130	HIBCH	-0.331567344792205	0.755780333179414	1.84312801115103	0.173100764095204	8.40372167666352	0.0149676984229633	0.554779417656895	0.686860970742578	76.2010204888883	4.20186083833176	0.799869289774164	1	0.0969809772178178	3
ENSG00000099954	CECR2	-1.09179379848661	2.46115222394656	6.01409824637973	0.174564712854504	138.179644826456	9.87805341512508e-31	1.81276087237232	9.65816733707419	98.5526088140465	69.0898224132278	0.800909273982002	1	0.0964166774745532	3
ENSG00000137145	DENND4C	-0.571679856292298	1.29491655164016	3.16151295957261	0.173928496060202	73.6948317062198	9.93963925532312e-17	0.95236260597436	2.60517681440235	97.2861054789122	36.8474158531099	0.800909273982002	1	0.0964166774745532	3
ENSG00000155111	CDK19	-0.44992816639148	1.01845846252489	2.48684509144125	0.174016177998008	177.178664521538	3.35847286434948e-39	0.749190618041358	1.6510734330347	98.8711959166185	88.5893322607691	0.800909273982002	1	0.0964166774745532	3
ENSG00000008441	NFIX	-3.39678819289541	-1.38782078247337	0.621146627948675	0.175746402268758	102.834634498505	4.67458266674433e-23	1.0250022073204	3.05104777093997	98.0551299571847	51.4173172492527	0.803293293537156	1	0.0951258588201932	3
ENSG00000079102	RUNX1T1	-0.608730985586995	1.35471471922718	3.31816042404136	0.176275385327878	416.670453336083	3.32017268263206e-91	1.00177642053711	2.99261662323853	99.5200043622035	208.335226668041	0.803293293537156	1	0.0951258588201932	3
ENSG00000079308	TNS1	-0.584943957155176	1.30063315617918	3.18621026951354	0.176393318940481	214.105991012158	3.21717570570655e-47	0.962046817292332	2.74250303203073	99.0658832148763	107.052995506079	0.803293293537156	1	0.0951258588201932	3
ENSG00000113712	CSNK1A1	-0.254739826428764	0.567309517188557	1.38935886080588	0.176182566070332	8.30802298083534	0.0157013043506797	0.419420637369637	0.337624547401072	75.9268841141445	4.15401149041767	0.803293293537156	1	0.0951258588201932	3
ENSG00000138685	FGF2	-2.13281884037355	4.77927344392962	11.6913657282328	0.175356777400407	716.891892928507	2.13257046415475e-156	3.52664249895655	37.1752066545888	99.7210179080377	358.445946464253	0.803293293537156	1	0.0951258588201932	3
ENSG00000120549	KIAA1217	-14.8286162774955	-6.04887958719953	2.73085710309644	0.17690853595282	9445.58993827559	0	4.47953980764413	60.1798348490171	99.9788260975432	4722.79496913779	0.803414954970641	1	0.0950600884609848	3
ENSG00000127481	UBR4	-0.612591144802027	1.35773837156228	3.32806788792659	0.176825021896946	110.17565221552	1.19031279330062e-24	1.00528863382491	2.95830232174066	98.1847168954465	55.0878261077599	0.803414954970641	1	0.0950600884609848	3
ENSG00000151413	NUBPL	-4.28492589790589	-1.74571990422362	0.793486089458658	0.177823301567315	266.135645491584	1.61949220736256e-58	1.29553706788043	4.97114190109897	99.2485035229664	133.067822745792	0.803958203894283	1	0.094766528726558	3
ENSG00000160209	PDXK	-0.30767438177959	0.676254392477267	1.66018316673412	0.177953329603883	206.592873623107	1.37697955642739e-45	0.502013701281229	0.746290455451786	99.0319123961417	103.296436811554	0.803958203894283	1	0.094766528726558	3
ENSG00000054965	FAM168A	-0.575302248929371	1.2601185729895	3.09553939490837	0.178423682573389	41.818010810315	8.30489852778542e-10	0.936456402462716	2.24686012251772	95.2173717466574	20.9090054051575	0.804074125579482	1	0.0947039128855956	3
ENSG00000144455	SUMF1	-0.765270480223357	1.66331883152983	4.09190814328302	0.1794787831187	39.3854934180642	2.80252032366398e-09	1.23909894819986	4.31137800997743	94.9219882082709	19.6927467090321	0.804074125579482	1	0.0947039128855956	3
ENSG00000144677	CTDSPL	-1.524499938309	3.29759289854347	8.11968573539594	0.180140264123432	101.924990062206	7.36664300426907e-23	2.46029665590211	17.4427163489329	98.0377726808907	50.9624950311028	0.804074125579482	1	0.0947039128855956	3
ENSG00000163637	PRICKLE2	-4.4585983436645	-1.81386845256228	0.83086143853995	0.178875052803527	224.190914743758	2.07759751407636e-49	1.34937678037123	5.40598119407444	99.1079031894375	112.095457371879	0.804074125579482	1	0.0947039128855956	3
ENSG00000184349	EFNA5	-0.747058710715703	1.62873720935786	4.00453312943143	0.179057768790125	133.172010041203	1.20799586467672e-29	1.21216304932822	4.21957179893171	98.4981829144268	66.5860050206014	0.804074125579482	1	0.0947039128855956	3
ENSG00000196199	MPHOSPH8	-0.330392849386498	0.717110696763731	1.76461424291396	0.179669868371467	20.6959889759743	3.20570160837008e-05	0.534450405422142	0.729998326051688	90.3362917214453	10.3479944879871	0.804074125579482	1	0.0947039128855956	3
ENSG00000196405	EVL	-0.304633926037118	0.661605894309022	1.62784571465516	0.179585967108887	388.372254117524	4.63485931465458e-85	0.492988558957061	0.723689058651535	99.485030153726	194.186127058762	0.804074125579482	1	0.0947039128855956	3
ENSG00000074800	ENO1	-0.426946355687262	0.89842211366219	2.22379058301164	0.183982353734342	54.4692423759157	1.48646367709483e-12	0.676220828445721	1.28736066394024	96.3282030137355	27.2346211879579	0.804425133137101	1	0.0945143689402392	3
ENSG00000092199	HNRNPC	-1.97656242752117	-0.800348793186907	0.375864841147361	0.18231928626875	15.3367249467498	0.000467382548771101	0.600120024455597	0.882445593552659	86.9594062164893	7.66836247337491	0.804425133137101	1	0.0945143689402392	3
ENSG00000109756	RAPGEF2	-3.35583842680097	-1.3559700799141	0.643898266972768	0.183876430812847	57.397247108779	3.43831888094156e-13	1.02035974265934	2.87497916260476	96.5155123272557	28.6986235543895	0.804425133137101	1	0.0945143689402392	3
ENSG00000117419	ERI3	-0.379615254190451	0.802171598103963	1.98395845039838	0.183392585475692	39.5046686571784	2.64040287150183e-09	0.602963555257238	1.01979520034849	94.9373072399214	19.7523343285892	0.804425133137101	1	0.0945143689402392	3
ENSG00000137872	SEMA6D	-0.318986131609991	0.673294524466778	1.66557518054355	0.183551562014345	267.62210913334	7.70189128384974e-59	0.506274943776392	0.762116087110295	99.2526775883813	133.81105456667	0.804425133137101	1	0.0945143689402392	3
ENSG00000148219	ASTN2	-0.705976415266004	1.500304619436	3.706585654138	0.182595711419664	33.2924587638334	5.89704490592802e-08	1.12567427366261	3.43058026945954	93.9926335444691	16.6462293819167	0.804425133137101	1	0.0945143689402392	3
ENSG00000160584	SIK3	-4.56604881124107	-1.85221286397447	0.86162308329214	0.180997596647518	21.9270673801231	1.73219913042519e-05	1.38463562018129	4.97231076995463	90.878853221325	10.9635336900616	0.804425133137101	1	0.0945143689402392	3
ENSG00000168310	IRF2	-0.243864256869439	0.514385699600321	1.27263565607008	0.183646488256582	187.526199468044	1.90196788426107e-41	0.386869331503405	0.442638755313813	98.9334823583726	93.7630997340218	0.804425133137101	1	0.0945143689402392	3
ENSG00000173273	TNKS	-1.44007573779071	-0.581827010228988	0.276421717332739	0.183945080221991	24.1107063301311	5.81335230277078e-06	0.437890050190454	0.496748239684249	91.704929865532	12.0553531650656	0.804425133137101	1	0.0945143689402392	3
ENSG00000175806	MSRA	-0.376275433217695	0.797298937140771	1.97087330749924	0.183006914022373	3.88954050021676	0.04858771528449	0.598773436458767	0.552567297561812	74.2900221775742	3.88954050021676	0.804425133137101	1	0.0945143689402392	2
ENSG00000198700	IPO9	-0.405088615874538	0.853067637710564	2.11122389129567	0.183876243009991	143.182950886835	8.09500765190204e-32	0.641928251493027	1.21129660544619	98.603185653311	71.5914754434176	0.804425133137101	1	0.0945143689402392	3
ENSG00000129116	PALLD	-0.789010077819682	1.63383659924556	4.0566832763108	0.1862702083441	21.3243958410295	2.34134966838308e-05	1.23616897870387	4.10819301852069	90.6210707449359	10.6621979205148	0.805221153653065	1	0.0940848244513857	3
ENSG00000159459	UBR1	-0.325905944786501	0.673611298534596	1.67312854185569	0.18653752636219	17.273507827285	0.000177462025347382	0.509967147970657	0.553611254656874	88.421575860574	8.63675391364249	0.805221153653065	1	0.0940848244513857	3
ENSG00000183762	KREMEN1	-0.658911873781704	1.37257425075159	3.40406037528488	0.185419932555502	393.037477181881	4.49775960186417e-86	1.0364915582926	3.20498760804223	99.4911426731262	196.518738590941	0.805221153653065	1	0.0940848244513857	3
ENSG00000168575	SLC20A2	-4.10365073288431	-1.64995396805326	0.803742796777799	0.187520290439565	261.348534399386	1.77372721007612e-57	1.25190910862929	4.62884302758967	99.2347383907867	130.674267199693	0.806722118684741	1	0.0932760354196989	3
ENSG00000163590	PPM1L	-1.18129244911131	2.4227526071219	6.02679766335511	0.187654491755359	213.875899159293	3.60942973265814e-47	1.83883228705295	9.98438411067435	99.0648782738674	106.937949579646	0.80696781123559	1	0.0931437883034161	3
ENSG00000197410	DCHS2	-0.28082491931179	0.568646501285346	1.41811792188248	0.189512127725359	149.050215794117	2.7961741431266e-34	0.433411750061562	0.37317498365441	99.3290851712812	149.050215794117	0.81059125582844	1	0.0911980854770546	2
ENSG00000107551	RASSF4	-0.796305798916112	1.61070093261191	4.01770766413992	0.189671151770648	660.754470448861	3.30361778582992e-144	1.22808722533382	4.50809684431798	99.697315706598	330.37723522443	0.81070391665671	1	0.0911377288227534	3
ENSG00000186231	KLHL32	-10.7844548500911	-4.32112510098799	2.14220464811507	0.190076129392623	1278.7616067817	2.09143924196265e-278	3.29767781453383	32.5691390612434	99.843598682554	639.380803390849	0.811469664350394	1	0.0907277110213388	3
ENSG00000011201	ANOS1	-0.89539157446654	1.79178261204248	4.4789567985515	0.191251549855515	502.313092031136	8.39649379854869e-110	1.37103243105746	5.61458544353941	99.601841952414	251.156546015568	0.813172671607298	1	0.0898172251761309	3
ENSG00000008394	MGST1	-1.59769478990292	3.0721602417774	7.74201527345772	0.197258142433938	125.929019062623	4.51711299800516e-28	2.3826228790506	16.6360695661589	98.4118037169769	62.9645095313114	0.815009604438602	1	0.0888372733089692	3
ENSG00000040731	CDH10	-0.678882459703236	1.31863504777524	3.31615255525372	0.195719110243753	610.2864819668	3.00589807872046e-133	1.01916031275811	3.10235894645931	99.6722850564288	305.1432409834	0.815009604438602	1	0.0888372733089692	3
ENSG00000066468	FGFR2	-1.22695337661439	2.41883951910472	6.06463241482383	0.19347807384042	178.155541447635	2.06070447593736e-39	1.86013259655619	10.1932243259107	98.8773854667957	89.0777707238173	0.815009604438602	1	0.0888372733089692	3
ENSG00000080200	CRYBG3	-0.254546627232001	0.504668984724988	1.26388459668198	0.19263093589601	207.305012611492	9.6446945054681e-46	0.387362021927742	0.444399492996679	99.0352379931361	103.652506305746	0.815009604438602	1	0.0888372733089692	3
ENSG00000081026	MAGI3	-1.14506545008412	2.26332106079951	5.67170757168314	0.193086087855561	532.262869104003	2.63382255862998e-116	1.7390046642533	9.035166737622	99.6242458161008	266.131434552002	0.815009604438602	1	0.0888372733089692	3
ENSG00000099864	PALM	-0.45252476148101	0.890074428459128	2.23267361839926	0.193821909438599	45.7233199782024	1.17843930580217e-10	0.685012173963598	1.31969705313873	95.625864436455	22.8616599891012	0.815009604438602	1	0.0888372733089692	3
ENSG00000107779	BMPR1A	-1.63431479612372	3.13040494606496	7.89512468825364	0.197853970030975	64.9166180497767	8.00821083747479e-15	2.43102413093923	17.0299842997027	96.9191247787024	32.4583090248884	0.815009604438602	1	0.0888372733089692	3
ENSG00000119778	ATAD2B	-1.96972073154489	-0.781248032410155	0.407224666724584	0.197609750360189	26.8750951504891	1.45930892222859e-06	0.606374764286109	0.914673830392239	92.5581658825732	13.4375475752445	0.815009604438602	1	0.0888372733089692	3
ENSG00000153956	CACNA2D1	-1.47676408311171	2.82993813409648	7.13664035130467	0.197782793566935	392.610036419782	5.56946939174893e-86	2.19733742618686	14.3845771095832	99.4905886720986	196.305018209891	0.815009604438602	1	0.0888372733089692	3
ENSG00000162944	RFTN2	-1.48920842221703	2.88989608216001	7.26900058653705	0.195860240603969	110.365472341511	1.08253559340926e-24	2.23427804741253	14.5348408139512	98.187839042802	55.1827361707556	0.815009604438602	1	0.0888372733089692	3
ENSG00000164741	DLC1	-1.42331976411256	2.75763965038216	6.93859906487688	0.196102576891914	641.678404350234	4.58463659969482e-140	2.13318175613103	13.4815706879625	99.6883173897639	320.839202175117	0.815009604438602	1	0.0888372733089692	3
ENSG00000165566	AMER2	-0.38238768137117	0.746574778397081	1.87553723816533	0.194937546404233	340.41368763371	1.20256053742573e-74	0.57601183933652	0.987111402758654	99.4124795586504	170.206843816855	0.815009604438602	1	0.0888372733089692	3
ENSG00000166575	TMEM135	-0.807433876515524	1.59307858017916	3.99359103687384	0.193356870188314	89.9096038214572	2.99486737710317e-20	1.22477375892089	4.3822876312527	97.7755435292857	44.9548019107286	0.815009604438602	1	0.0888372733089692	3
ENSG00000172728	FUT10	-0.542199290208741	1.0694975459732	2.68119438215515	0.19339460670444	332.676172395464	5.75820382899572e-73	0.822309414302917	2.01033658748913	99.3988147736585	166.338086197732	0.815009604438602	1	0.0888372733089692	3
ENSG00000177706	FAM20C	-0.264648448707194	0.518093463220341	1.30083537514788	0.194530864196602	145.562010951314	1.61842652757762e-33	0.399365456764361	0.316803159119082	99.3130075673835	145.562010951314	0.815009604438602	1	0.0888372733089692	2
ENSG00000182247	UBE2E2	-1.2929229503453	2.56468612383231	6.42229519800992	0.192554600905994	430.764122852108	2.88907769752829e-94	1.96820406120007	11.5588299414209	99.5357087803047	215.382061426054	0.815009604438602	1	0.0888372733089692	3
ENSG00000185261	KIAA0825	-16.026437451845	-6.3591455434967	3.30814636485161	0.197306149276225	11471.6394787143	0	4.93238242365813	72.9688844331285	99.9825657003629	5735.81973935715	0.815009604438602	1	0.0888372733089692	3
ENSG00000204217	BMPR2	-1.1357943023689	2.23241757677683	5.60062945592257	0.19392856297245	243.411082024966	1.39301284547464e-53	1.71850702651363	8.76960863137367	99.1783447231072	121.705541012483	0.815009604438602	1	0.0888372733089692	3
ENSG00000134121	CHL1	-1.88061629855974	3.56550808684957	9.01163247225888	0.199434838628658	120.230524366751	7.80321109217936e-27	2.77868594952134	22.6792684762368	98.3365289218076	60.1152621833755	0.816306772520975	1	0.0881466003445261	3
ENSG00000055813	CCDC85A	-1.46836290023455	2.73656586287455	6.94149462598365	0.202116855125606	118.247496034004	1.5304826321598e-27	2.1454112403478	9.12833414822635	99.1543161305399	118.247496034004	0.816405363042316	1	0.0880941510259892	2
ENSG00000141027	NCOR1	-0.507708023307442	0.955537675798092	2.41878337490362	0.20057760090672	9.40018271738221	0.00909444620703986	0.746567646470766	1.26344505933701	78.7238178221608	4.70009135869111	0.816405363042316	1	0.0880941510259892	3
ENSG00000148634	HERC4	-0.336567956731217	0.636386817120536	1.60934159097229	0.199854464562409	8.33371983865425	0.0155008577275433	0.496414618598247	0.496115703435272	76.0011130836987	4.16685991932713	0.816405363042316	1	0.0880941510259892	3
ENSG00000164329	TENT2	-0.529541406472624	0.994900212572763	2.51934183161815	0.200849068996941	10.4423472017017	0.00123158662226075	0.777790628332964	1.09997643046817	90.4236089771365	10.4423472017017	0.816405363042316	1	0.0880941510259892	2
ENSG00000172260	NEGR1	-8.6962127272411	-3.43318859836393	1.82983553051325	0.201063165158947	933.410609537697	2.05334281988926e-203	2.68526573467229	21.5671502740378	99.7857320262311	466.705304768849	0.816405363042316	1	0.0880941510259892	3
ENSG00000113578	FGF1	-0.647324102608435	1.20001496403622	3.04735403068088	0.202955912455994	330.983517982042	1.34227737443404e-72	0.942537251304733	2.64681013637718	99.3957403038696	165.491758991021	0.816490721428268	1	0.0880487462064307	3
ENSG00000158296	SLC13A3	-0.607509350377097	1.12448679702195	2.856482944421	0.203197876448225	403.919561345657	1.9497623837182e-88	0.883687741744651	2.32755282336222	99.5048519083015	201.959780672829	0.816490721428268	1	0.0880487462064307	3
ENSG00000162733	DDR2	-0.552133451902638	1.02175659076295	2.59564663342853	0.203233644998926	341.788642471608	6.04699067225715e-75	0.803019879487699	1.92179316033291	99.4148430487516	170.894321235804	0.816490721428268	1	0.0880487462064307	3
ENSG00000018236	CNTN1	-2.41258457158947	4.43885268715658	11.2902899459026	0.204153989461081	65.1370312237224	7.17254672308032e-15	3.4956954886872	35.2214635987916	96.9295499619399	32.5685156118612	0.816615957844324	1	0.0879821375944844	3
ENSG00000237975	FLG-AS1	-0.349674558224166	0.644065801897288	1.63780616201874	0.203978721280992	31.6515712371547	1.84465291149732e-08	0.507019704423118	0.498292124164682	96.8405991838215	31.6515712371547	0.816615957844324	1	0.0879821375944844	2
ENSG00000152818	UTRN	-0.434125605276311	0.793852932919821	2.02183147111595	0.205133641407863	9.26568889731257	0.00972705161586473	0.626531175002332	0.916125619625248	78.4149886515175	4.63284444865628	0.817348482041109	1	0.0875927396001688	3
ENSG00000106211	HSPB1	-0.864105632557352	1.57543701452369	4.01497966160474	0.205610131837112	201.360424292688	1.8842539223583e-44	1.24468748728234	4.56635038153239	99.0067561652071	100.680212146344	0.817383059976758	1	0.0875743671564196	3
ENSG00000104375	STK3	-0.803480462143635	1.46397228298987	3.73142502812338	0.205712451434565	27.4333482223917	1.1038857407136e-06	1.15688490350786	3.51254161473886	92.7096029847077	13.7166741111959	0.81743301113887	1	0.0875478277622211	3
ENSG00000106078	COBL	-3.77303611631331	-1.47974755590343	0.813541004506439	0.205989856082471	346.573406472091	5.52765586527436e-76	1.17006668413248	4.07742701678952	99.4229216775866	173.286703236046	0.817664653175392	1	0.0874247759579076	3
ENSG00000163618	CADPS	-0.787936257619177	1.42825295932882	3.64444217627682	0.206544203010996	449.056127913091	3.08106450836239e-98	1.13072956157818	3.79927427372519	99.5546213767765	224.528063956546	0.817664653175392	1	0.0874247759579076	3
ENSG00000020577	SAMD4A	-2.09302044101229	3.57461354348417	9.24224752798063	0.216398349781781	88.8557440497941	5.07247992443421e-20	2.89170312781359	24.4083913274238	97.7491607083058	44.427872024897	0.818257040752745	1	0.0871102490851457	3
ENSG00000055609	KMT2C	-0.758747430225724	1.30328928689152	3.36532600400877	0.215428739553019	15.2724181580209	0.000482654694112249	1.05207888174596	2.64703740696241	86.9044968563172	7.63620907901043	0.818257040752745	1	0.0871102490851457	3
ENSG00000070214	SLC44A1	-6.39704879342226	-2.47564940395003	1.4457499855222	0.215953374679702	222.53203559111	4.7619238709369e-49	2.00075073848486	11.8882016661653	99.1012529972651	111.266017795555	0.818257040752745	1	0.0871102490851457	3
ENSG00000070759	TESK2	-1.01614905636176	1.83632093243703	4.68879092123583	0.207036376159009	533.38285150272	1.50447655835978e-116	1.45536857375886	6.31712075400778	99.6250348142305	266.69142575136	0.818257040752745	1	0.0871102490851457	3
ENSG00000081377	CDC14B	-1.03339207611631	1.78060447497074	4.59460102605779	0.214901149955716	204.823925669853	3.33464540976339e-45	1.43573890810418	6.11180839289914	99.0235515731576	102.411962834926	0.818257040752745	1	0.0871102490851457	3
ENSG00000083535	PIBF1	-2.47080258967685	-0.953226177410445	0.564350234855959	0.218285303971328	58.3336484255252	2.15282728848332e-13	0.774287907449756	1.71266377550001	96.5714470910329	29.1668242127626	0.818257040752745	1	0.0871102490851457	3
ENSG00000099139	PCSK5	-2.07894466786683	3.56788442242751	9.21471351272186	0.215574880493046	214.229464281677	3.02456484995807e-47	2.88108819082178	24.6273976598199	99.0664216023197	107.114732140838	0.818257040752745	1	0.0871102490851457	3
ENSG00000104313	EYA1	-7.6249195972517	-2.93808280129723	1.74875399465723	0.21919870303341	443.91241688606	4.0331414055141e-97	2.3912872037056	17.0692702436651	99.5494606764935	221.95620844303	0.818257040752745	1	0.0871102490851457	3
ENSG00000106443	PHF14	-0.453321133419323	0.77725893461342	2.00783900264616	0.215733720130483	17.8584221344776	0.000132462487313341	0.627858510533561	0.932711128991497	88.8008023052676	8.9292110672388	0.818257040752745	1	0.0871102490851457	3
ENSG00000111879	FAM184A	-4.80194452105714	-1.87250557790469	1.05693336524777	0.210273234760045	141.371060134758	2.00292340424623e-31	1.49463917003552	6.55929650227333	98.5852832976611	70.685530067379	0.818257040752745	1	0.0871102490851457	3
ENSG00000112182	BACH2	-1.42850319486846	2.54723224385158	6.52296768257162	0.209210850212131	667.819680831336	9.65603551162113e-146	2.02847372200721	12.3057489868548	99.7005179605503	333.909840415668	0.818257040752745	1	0.0871102490851457	3
ENSG00000115109	EPB41L5	-0.351079122111442	0.62944398604371	1.60996709419886	0.208321880403585	78.9405485192225	7.21568705984314e-18	0.500276084606346	0.725615260553531	97.4664478046881	39.4702742596113	0.818257040752745	1	0.0871102490851457	3
ENSG00000118263	KLF7	-1.76041915524807	3.08048303822962	7.9213852317073	0.212319433012032	784.345233712051	4.80392862144124e-171	2.46989344276839	18.2530262158018	99.7450102436991	392.172616856026	0.818257040752745	1	0.0871102490851457	3
ENSG00000119900	OGFRL1	-2.23278712353999	3.9683547827762	10.1694966890924	0.209748208917043	1539.79828345193	0	3.16390604890192	29.990518130917	99.8701128568921	769.899141725967	0.818257040752745	1	0.0871102490851457	3
ENSG00000120885	CLU	-2.45159276323641	4.15738656167649	10.7663658865894	0.217606451716154	92.4060268737304	8.59579831639061e-21	3.37199018810738	33.2540974088182	97.8356390079048	46.2030134368652	0.818257040752745	1	0.0871102490851457	3
ENSG00000125124	BBS2	-0.794157634141512	1.43418800272031	3.66253363958214	0.207145110705803	114.940922124655	1.09874241041745e-25	1.13693193060624	3.78127153295237	98.2599756787831	57.4704610623277	0.818257040752745	1	0.0871102490851457	3
ENSG00000132669	RIN2	-1.89230889542676	3.30476390441127	8.5018367042493	0.212646764610052	281.843463812973	6.28737628659712e-62	2.65161647909445	20.8900043452058	99.2903862403113	140.921731906486	0.818257040752745	1	0.0871102490851457	3
ENSG00000135365	PHF21A	-0.338257420452395	0.567987656787691	1.47423273402778	0.219295233987115	6.93642496867393	0.0311727025831473	0.462378433679614	0.453328921431361	71.1667031787652	3.46821248433697	0.818257040752745	1	0.0871102490851457	3
ENSG00000136205	TNS3	-1.20089177269088	2.07085783524563	5.34260744318215	0.214767762340821	611.685679745501	1.49328366245626e-133	1.66929067765717	8.32508943460409	99.6730346865678	305.842839872751	0.818257040752745	1	0.0871102490851457	3
ENSG00000137486	ARRB1	-0.901597712270566	1.53821598819558	3.97802968866173	0.216574647349106	676.17646179644	1.4796088642042e-147	1.24482578236697	4.62924782528281	99.7042192219045	338.08823089822	0.818257040752745	1	0.0871102490851457	3
ENSG00000149403	GRIK4	-4.40776092518508	-1.70705479784353	0.993651329498018	0.215401582959941	98.3998259301471	4.29288534216833e-22	1.37793660936853	5.42345851994659	97.9674760792567	49.1999129650735	0.818257040752745	1	0.0871102490851457	3
ENSG00000151532	VTI1A	-0.737208565102464	1.33230697501812	3.40182251513871	0.207027896569578	39.7414266749647	2.34562642744671e-09	1.05589467788422	2.9776917671609	94.967468036924	19.8707133374824	0.818257040752745	1	0.0871102490851457	3
ENSG00000151914	DST	-0.36982274734344	0.663609281537764	1.69704131041897	0.208184379672262	166.075077352346	8.65476264834853e-37	0.527270927952138	0.821790955188368	98.7957253840341	83.037538676173	0.818257040752745	1	0.0871102490851457	3
ENSG00000157600	TMEM164	-0.281296527754699	0.507716122281969	1.29672877231864	0.207235630059832	24.8295882153388	4.05810635707452e-06	0.402564871732491	0.436108730838242	91.9450939634815	12.4147941076694	0.818257040752745	1	0.0871102490851457	3
ENSG00000164050	PLXNB1	-0.490360519824771	0.851128117767497	2.19261675535976	0.213672842427161	93.7779193505419	4.32895978007204e-21	0.684445555211095	1.3201419067871	97.8673017978529	46.8889596752709	0.818257040752745	1	0.0871102490851457	3
ENSG00000164309	CMYA5	-0.369637132860165	0.639604010493742	1.64884515384765	0.214191480442905	419.43592702301	8.33001322612036e-92	0.514928412621188	0.790406153189566	99.5231691252118	209.717963511505	0.818257040752745	1	0.0871102490851457	3
ENSG00000169862	CTNND2	-1.19167660761517	2.0830972945192	5.35787119665356	0.212492392353678	1500.68855842665	0	1.67083371325461	8.36165716562851	99.8667278437775	750.344279213325	0.818257040752745	1	0.0871102490851457	3
ENSG00000172456	FGGY	-1.40108115452737	-0.540616501901723	0.319848150723927	0.218167779583895	14.8407236787364	0.000598932388983915	0.439020644977605	0.441428688137788	86.5235682349805	7.4203618393682	0.818257040752745	1	0.0871102490851457	3
ENSG00000172493	AFF1	-1.29304249059582	2.27328695980939	5.8396164102146	0.211540484004099	73.675300421388	1.00371817252752e-16	1.81958927742344	9.64547093326311	97.285386026849	36.837650210694	0.818257040752745	1	0.0871102490851457	3
ENSG00000185650	ZFP36L1	-0.999757212181925	1.78283331373758	4.56542383965709	0.209199973489304	50.7720129738072	9.44055366154512e-12	1.41971513143518	5.7330154332318	96.0608219315004	25.3860064869036	0.818257040752745	1	0.0871102490851457	3
ENSG00000198756	COLGALT2	-0.574063731532502	0.967657647573939	2.50937902668038	0.218634726459594	408.778404381156	1.71750230278743e-89	0.786606994448543	1.84379493362058	99.5107373631864	204.389202190578	0.818257040752745	1	0.0871102490851457	3
